case,seed,drift_type,magnitude,rho,pattern,detector,view,rule,false_alarms_per_1k_stream_steps,p_any_false_alarm_per_window,fdp,precision,recall,f1,mean_delay,degraded_per_drift
"abrupt, Δ=1, ρ=0, scattered",1027,abrupt,1.0,0.0,scattered,MeanShift(1),сырые,uncorrected,0.24468085106382978,0.851063829787234,0.92,0.08,1.0,0.14814814814814814,160.0,160.0
"abrupt, Δ=1, ρ=0, scattered",1027,abrupt,1.0,0.0,scattered,MeanShift(1),сырые,bonferroni,0.010638297872340425,0.10638297872340426,0.3333333333333333,0.6666666666666666,1.0,0.8,120.0,120.0
"abrupt, Δ=1, ρ=0, scattered",1027,abrupt,1.0,0.0,scattered,MeanShift(1),сырые,bh_window,0.010638297872340425,0.10638297872340426,0.3333333333333333,0.6666666666666666,1.0,0.8,100.0,100.0
"abrupt, Δ=1, ρ=0, scattered",1027,abrupt,1.0,0.0,scattered,MeanShift(1),сырые,LORD++,0.0,0.0,0.0,0.9,0.9,0.9,270.0,270.0
"abrupt, Δ=1, ρ=0, scattered",1027,abrupt,1.0,0.0,scattered,MeanShift(1),остатки,bonferroni,0.00425531914893617,0.0425531914893617,0.16666666666666666,0.8333333333333334,1.0,0.9090909090909091,130.0,130.0
"abrupt, Δ=1, ρ=0, scattered",1027,abrupt,1.0,0.0,scattered,MeanShift(1),остатки,bh_window,0.006382978723404255,0.06382978723404255,0.23076923076923078,0.7692307692307693,1.0,0.8695652173913044,120.0,120.0
"abrupt, Δ=1, ρ=0, scattered",1027,abrupt,1.0,0.0,scattered,MeanShift(3),сырые,uncorrected,0.15106382978723404,0.7872340425531915,0.8765432098765432,0.12345679012345678,1.0,0.21978021978021975,320.0,320.0
"abrupt, Δ=1, ρ=0, scattered",1027,abrupt,1.0,0.0,scattered,MeanShift(3),сырые,bonferroni,0.00425531914893617,0.0425531914893617,0.16666666666666666,0.8333333333333334,1.0,0.9090909090909091,290.0,290.0
"abrupt, Δ=1, ρ=0, scattered",1027,abrupt,1.0,0.0,scattered,MeanShift(3),сырые,bh_window,0.00425531914893617,0.0425531914893617,0.16666666666666666,0.8333333333333334,1.0,0.9090909090909091,290.0,290.0
"abrupt, Δ=1, ρ=0, scattered",1027,abrupt,1.0,0.0,scattered,MeanShift(3),сырые,LORD++,0.0,0.0,0.0,1.0,1.0,1.0,330.0,330.0
"abrupt, Δ=1, ρ=0, scattered",1027,abrupt,1.0,0.0,scattered,MeanShift(3),остатки,bonferroni,0.00425531914893617,0.0425531914893617,0.16666666666666666,0.8333333333333334,1.0,0.9090909090909091,290.0,290.0
"abrupt, Δ=1, ρ=0, scattered",1027,abrupt,1.0,0.0,scattered,MeanShift(3),остатки,bh_window,0.00425531914893617,0.0425531914893617,0.16666666666666666,0.8333333333333334,1.0,0.9090909090909091,290.0,290.0
"abrupt, Δ=1, ρ=0, scattered",1027,abrupt,1.0,0.0,scattered,PH river по умолчанию,сырые,порог,0.7319148936170212,1.0,0.9717514124293786,0.02824858757062147,1.0,0.054945054945054944,120.0,120.0
"abrupt, Δ=1, ρ=0, clustered",1028,abrupt,1.0,0.0,clustered,PH,сырые,uncorrected,0.10425531914893617,0.5957446808510638,0.8305084745762712,0.1694915254237288,1.0,0.2898550724637681,117.0,117.0
"abrupt, Δ=1, ρ=0, clustered",1028,abrupt,1.0,0.0,clustered,PH,сырые,bonferroni,0.0,0.0,0.0,1.0,1.0,1.0,187.0,187.0
"abrupt, Δ=1, ρ=0, clustered",1028,abrupt,1.0,0.0,clustered,PH,сырые,bh_window,0.0,0.0,0.0,1.0,1.0,1.0,177.0,177.0
"abrupt, Δ=1, ρ=0, clustered",1028,abrupt,1.0,0.0,clustered,PH,сырые,LORD++,0.0,0.0,0.0,1.0,1.0,1.0,257.0,257.0
"abrupt, Δ=1, ρ=0, clustered",1028,abrupt,1.0,0.0,clustered,PH,остатки,bonferroni,0.0,0.0,0.0,1.0,1.0,1.0,227.0,227.0
"abrupt, Δ=1, ρ=0, clustered",1028,abrupt,1.0,0.0,clustered,PH,остатки,bh_window,0.0,0.0,0.0,1.0,1.0,1.0,187.0,187.0
"abrupt, Δ=1, ρ=0, clustered",1028,abrupt,1.0,0.0,clustered,KS,сырые,uncorrected,0.17446808510638298,0.8085106382978723,0.8913043478260869,0.10869565217391304,1.0,0.19607843137254902,187.0,187.0
"abrupt, Δ=1, ρ=0, clustered",1028,abrupt,1.0,0.0,clustered,KS,сырые,bonferroni,0.002127659574468085,0.02127659574468085,0.1,0.9,0.9,0.9,296.1111111111111,407.0
"abrupt, Δ=1, ρ=0, clustered",1028,abrupt,1.0,0.0,clustered,KS,сырые,bh_window,0.002127659574468085,0.02127659574468085,0.1,0.9,0.9,0.9,285.0,397.0
"abrupt, Δ=1, ρ=0, clustered",1028,abrupt,1.0,0.0,clustered,KS,сырые,LORD++,0.0,0.0,0.0,1.0,1.0,1.0,397.0,397.0
"abrupt, Δ=1, ρ=0, clustered",1028,abrupt,1.0,0.0,clustered,KS,остатки,bonferroni,0.00425531914893617,0.0425531914893617,0.16666666666666666,0.8333333333333334,1.0,0.9090909090909091,307.0,307.0
"abrupt, Δ=1, ρ=0, clustered",1028,abrupt,1.0,0.0,clustered,KS,остатки,bh_window,0.00425531914893617,0.02127659574468085,0.16666666666666666,0.8333333333333334,1.0,0.9090909090909091,307.0,307.0
"abrupt, Δ=1, ρ=0, clustered",1028,abrupt,1.0,0.0,clustered,ADWIN,сырые,uncorrected,0.2574468085106383,0.9361702127659575,0.9236641221374046,0.07633587786259542,1.0,0.14184397163120568,117.0,117.0
"abrupt, Δ=1, ρ=0, clustered",1028,abrupt,1.0,0.0,clustered,ADWIN,сырые,bonferroni,0.00851063829787234,0.0851063829787234,0.2857142857142857,0.7142857142857143,1.0,0.8333333333333333,117.0,117.0
"abrupt, Δ=1, ρ=0, clustered",1028,abrupt,1.0,0.0,clustered,ADWIN,сырые,bh_window,0.010638297872340425,0.10638297872340426,0.3333333333333333,0.6666666666666666,1.0,0.8,107.0,107.0
"abrupt, Δ=1, ρ=0, clustered",1028,abrupt,1.0,0.0,clustered,ADWIN,сырые,LORD++,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,107.0,107.0
"abrupt, Δ=1, ρ=0, clustered",1028,abrupt,1.0,0.0,clustered,ADWIN,остатки,bonferroni,0.01276595744680851,0.1276595744680851,0.375,0.625,1.0,0.7692307692307693,117.0,117.0
"abrupt, Δ=1, ρ=0, clustered",1028,abrupt,1.0,0.0,clustered,ADWIN,остатки,bh_window,0.01276595744680851,0.1276595744680851,0.375,0.625,1.0,0.7692307692307693,107.0,107.0
"abrupt, Δ=1, ρ=0, clustered",1028,abrupt,1.0,0.0,clustered,MeanShift(1),сырые,uncorrected,0.2872340425531915,0.9361702127659575,0.9310344827586207,0.06896551724137931,1.0,0.12903225806451613,117.0,117.0
"abrupt, Δ=1, ρ=0, clustered",1028,abrupt,1.0,0.0,clustered,MeanShift(1),сырые,bonferroni,0.00851063829787234,0.06382978723404255,0.3076923076923077,0.6923076923076923,0.9,0.7826086956521738,107.22222222222223,237.0
"abrupt, Δ=1, ρ=0, clustered",1028,abrupt,1.0,0.0,clustered,MeanShift(1),сырые,bh_window,0.00851063829787234,0.06382978723404255,0.3076923076923077,0.6923076923076923,0.9,0.7826086956521738,96.11111111111111,227.0
"abrupt, Δ=1, ρ=0, clustered",1028,abrupt,1.0,0.0,clustered,MeanShift(1),сырые,LORD++,0.0,0.0,0.0,1.0,1.0,1.0,107.0,107.0
"abrupt, Δ=1, ρ=0, clustered",1028,abrupt,1.0,0.0,clustered,MeanShift(1),остатки,bonferroni,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,107.0,107.0
"abrupt, Δ=1, ρ=0, clustered",1028,abrupt,1.0,0.0,clustered,MeanShift(1),остатки,bh_window,0.006382978723404255,0.0425531914893617,0.25,0.75,0.9,0.8181818181818182,107.22222222222223,237.0
"abrupt, Δ=1, ρ=0, clustered",1028,abrupt,1.0,0.0,clustered,MeanShift(3),сырые,uncorrected,0.15531914893617021,0.7659574468085106,0.8795180722891566,0.12048192771084337,1.0,0.21505376344086022,287.0,287.0
"abrupt, Δ=1, ρ=0, clustered",1028,abrupt,1.0,0.0,clustered,MeanShift(3),сырые,bonferroni,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,267.0,267.0
"abrupt, Δ=1, ρ=0, clustered",1028,abrupt,1.0,0.0,clustered,MeanShift(3),сырые,bh_window,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,267.0,267.0
"abrupt, Δ=1, ρ=0, clustered",1028,abrupt,1.0,0.0,clustered,MeanShift(3),сырые,LORD++,0.0,0.0,0.0,1.0,1.0,1.0,297.0,297.0
"abrupt, Δ=1, ρ=0, clustered",1028,abrupt,1.0,0.0,clustered,MeanShift(3),остатки,bonferroni,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,297.0,297.0
"abrupt, Δ=1, ρ=0, clustered",1028,abrupt,1.0,0.0,clustered,MeanShift(3),остатки,bh_window,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,297.0,297.0
"abrupt, Δ=1, ρ=0, clustered",1028,abrupt,1.0,0.0,clustered,PH river по умолчанию,сырые,порог,0.7829787234042553,1.0,0.9735449735449735,0.026455026455026454,1.0,0.05154639175257732,97.0,97.0
"abrupt, Δ=1, ρ=0, clustered",1029,abrupt,1.0,0.0,clustered,PH,сырые,uncorrected,0.07872340425531915,0.5319148936170213,0.7872340425531915,0.2127659574468085,1.0,0.3508771929824561,136.0,136.0
"abrupt, Δ=1, ρ=0, clustered",1029,abrupt,1.0,0.0,clustered,PH,сырые,bonferroni,0.006382978723404255,0.06382978723404255,0.23076923076923078,0.7692307692307693,1.0,0.8695652173913044,236.0,236.0
"abrupt, Δ=1, ρ=0, clustered",1029,abrupt,1.0,0.0,clustered,PH,сырые,bh_window,0.006382978723404255,0.06382978723404255,0.23076923076923078,0.7692307692307693,1.0,0.8695652173913044,216.0,216.0
"abrupt, Δ=1, ρ=0, clustered",1029,abrupt,1.0,0.0,clustered,PH,сырые,LORD++,0.0,0.0,0.0,0.9,0.9,0.9,516.0,516.0
"abrupt, Δ=1, ρ=0, clustered",1029,abrupt,1.0,0.0,clustered,PH,остатки,bonferroni,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,256.0,256.0
"abrupt, Δ=1, ρ=0, clustered",1029,abrupt,1.0,0.0,clustered,PH,остатки,bh_window,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,226.0,226.0
"abrupt, Δ=1, ρ=0, clustered",1029,abrupt,1.0,0.0,clustered,KS,сырые,uncorrected,0.13404255319148936,0.7446808510638298,0.863013698630137,0.136986301369863,1.0,0.24096385542168672,216.0,216.0
"abrupt, Δ=1, ρ=0, clustered",1029,abrupt,1.0,0.0,clustered,KS,сырые,bonferroni,0.00425531914893617,0.0425531914893617,0.16666666666666666,0.8333333333333334,1.0,0.9090909090909091,316.0,316.0
"abrupt, Δ=1, ρ=0, clustered",1029,abrupt,1.0,0.0,clustered,KS,сырые,bh_window,0.00425531914893617,0.0425531914893617,0.16666666666666666,0.8333333333333334,1.0,0.9090909090909091,296.0,296.0
"abrupt, Δ=1, ρ=0, clustered",1029,abrupt,1.0,0.0,clustered,KS,сырые,LORD++,0.0,0.0,0.0,1.0,1.0,1.0,386.0,386.0
"abrupt, Δ=1, ρ=0, clustered",1029,abrupt,1.0,0.0,clustered,KS,остатки,bonferroni,0.006382978723404255,0.06382978723404255,0.23076923076923078,0.7692307692307693,1.0,0.8695652173913044,336.0,336.0
"abrupt, Δ=1, ρ=0, clustered",1029,abrupt,1.0,0.0,clustered,KS,остатки,bh_window,0.00851063829787234,0.0851063829787234,0.2857142857142857,0.7142857142857143,1.0,0.8333333333333333,306.0,306.0
"abrupt, Δ=1, ρ=0, clustered",1029,abrupt,1.0,0.0,clustered,ADWIN,сырые,uncorrected,0.24680851063829787,0.9574468085106383,0.9206349206349206,0.07936507936507936,1.0,0.14705882352941177,96.0,96.0
"abrupt, Δ=1, ρ=0, clustered",1029,abrupt,1.0,0.0,clustered,ADWIN,сырые,bonferroni,0.023404255319148935,0.2127659574468085,0.5238095238095238,0.47619047619047616,1.0,0.6451612903225806,116.0,116.0
"abrupt, Δ=1, ρ=0, clustered",1029,abrupt,1.0,0.0,clustered,ADWIN,сырые,bh_window,0.02553191489361702,0.2127659574468085,0.5454545454545454,0.45454545454545453,1.0,0.625,106.0,106.0
"abrupt, Δ=1, ρ=0, clustered",1029,abrupt,1.0,0.0,clustered,ADWIN,сырые,LORD++,0.00425531914893617,0.0425531914893617,0.16666666666666666,0.8333333333333334,1.0,0.9090909090909091,146.0,146.0
"abrupt, Δ=1, ρ=0, clustered",1029,abrupt,1.0,0.0,clustered,ADWIN,остатки,bonferroni,0.023404255319148935,0.23404255319148937,0.5238095238095238,0.47619047619047616,1.0,0.6451612903225806,116.0,116.0
"abrupt, Δ=1, ρ=0, clustered",1029,abrupt,1.0,0.0,clustered,ADWIN,остатки,bh_window,0.027659574468085105,0.19148936170212766,0.5652173913043478,0.43478260869565216,1.0,0.6060606060606061,106.0,106.0
"abrupt, Δ=1, ρ=0, clustered",1029,abrupt,1.0,0.0,clustered,MeanShift(1),сырые,uncorrected,0.26595744680851063,0.9361702127659575,0.9259259259259259,0.07407407407407407,1.0,0.13793103448275862,66.0,66.0
"abrupt, Δ=1, ρ=0, clustered",1029,abrupt,1.0,0.0,clustered,MeanShift(1),сырые,bonferroni,0.014893617021276596,0.14893617021276595,0.4117647058823529,0.5882352941176471,1.0,0.7407407407407407,136.0,136.0
"abrupt, Δ=1, ρ=0, clustered",1029,abrupt,1.0,0.0,clustered,MeanShift(1),сырые,bh_window,0.01276595744680851,0.1276595744680851,0.375,0.625,1.0,0.7692307692307693,106.0,106.0
"abrupt, Δ=1, ρ=0, clustered",1029,abrupt,1.0,0.0,clustered,MeanShift(1),сырые,LORD++,0.0,0.0,0.0,1.0,0.9,0.9473684210526316,175.66666666666666,416.0
"abrupt, Δ=1, ρ=0, clustered",1029,abrupt,1.0,0.0,clustered,MeanShift(1),остатки,bonferroni,0.00425531914893617,0.0425531914893617,0.16666666666666666,0.75,0.9,0.8181818181818182,316.0,316.0
"abrupt, Δ=1, ρ=0, clustered",1029,abrupt,1.0,0.0,clustered,MeanShift(1),остатки,bh_window,0.006382978723404255,0.06382978723404255,0.23076923076923078,0.6923076923076923,0.9,0.7826086956521738,196.0,196.0
"abrupt, Δ=1, ρ=0, clustered",1029,abrupt,1.0,0.0,clustered,MeanShift(3),сырые,uncorrected,0.18723404255319148,0.8297872340425532,0.8979591836734694,0.10204081632653061,1.0,0.1851851851851852,276.0,276.0
"abrupt, Δ=1, ρ=0, clustered",1029,abrupt,1.0,0.0,clustered,MeanShift(3),сырые,bonferroni,0.00425531914893617,0.0425531914893617,0.16666666666666666,0.8333333333333334,1.0,0.9090909090909091,266.0,266.0
"abrupt, Δ=1, ρ=0, clustered",1029,abrupt,1.0,0.0,clustered,MeanShift(3),сырые,bh_window,0.006382978723404255,0.0425531914893617,0.23076923076923078,0.7692307692307693,1.0,0.8695652173913044,266.0,266.0
"abrupt, Δ=1, ρ=0, clustered",1029,abrupt,1.0,0.0,clustered,MeanShift(3),сырые,LORD++,0.0,0.0,0.0,1.0,1.0,1.0,316.0,316.0
"abrupt, Δ=1, ρ=0, clustered",1029,abrupt,1.0,0.0,clustered,MeanShift(3),остатки,bonferroni,0.0,0.0,0.0,1.0,1.0,1.0,276.0,276.0
"abrupt, Δ=1, ρ=0, clustered",1029,abrupt,1.0,0.0,clustered,MeanShift(3),остатки,bh_window,0.0,0.0,0.0,1.0,1.0,1.0,266.0,266.0
"abrupt, Δ=1, ρ=0, clustered",1029,abrupt,1.0,0.0,clustered,PH river по умолчанию,сырые,порог,0.7659574468085106,1.0,0.972972972972973,0.02702702702702703,1.0,0.052631578947368425,126.0,126.0
"abrupt, Δ=1, ρ=0, clustered",1030,abrupt,1.0,0.0,clustered,PH,сырые,uncorrected,0.08723404255319149,0.5106382978723404,0.803921568627451,0.19607843137254902,1.0,0.3278688524590164,122.5,122.5
"abrupt, Δ=1, ρ=0, clustered",1030,abrupt,1.0,0.0,clustered,PH,сырые,bonferroni,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,212.5,212.5
"abrupt, Δ=1, ρ=0, clustered",1030,abrupt,1.0,0.0,clustered,PH,сырые,bh_window,0.00425531914893617,0.0425531914893617,0.16666666666666666,0.8333333333333334,1.0,0.9090909090909091,192.5,192.5
"abrupt, Δ=1, ρ=0, clustered",1030,abrupt,1.0,0.0,clustered,PH,сырые,LORD++,0.0,0.0,0.0,1.0,1.0,1.0,272.5,272.5
"abrupt, Δ=1, ρ=0, clustered",1030,abrupt,1.0,0.0,clustered,PH,остатки,bonferroni,0.0,0.0,0.0,1.0,1.0,1.0,242.5,242.5
"abrupt, Δ=1, ρ=0, clustered",1030,abrupt,1.0,0.0,clustered,PH,остатки,bh_window,0.0,0.0,0.0,1.0,1.0,1.0,202.5,202.5
"abrupt, Δ=1, ρ=0, clustered",1030,abrupt,1.0,0.0,clustered,KS,сырые,uncorrected,0.10851063829787234,0.6808510638297872,0.8360655737704918,0.16393442622950818,1.0,0.28169014084507044,182.5,182.5
"abrupt, Δ=1, ρ=0, clustered",1030,abrupt,1.0,0.0,clustered,KS,сырые,bonferroni,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,282.5,282.5
"abrupt, Δ=1, ρ=0, clustered",1030,abrupt,1.0,0.0,clustered,KS,сырые,bh_window,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,272.5,272.5
"abrupt, Δ=1, ρ=0, clustered",1030,abrupt,1.0,0.0,clustered,KS,сырые,LORD++,0.0,0.0,0.0,1.0,1.0,1.0,412.5,412.5
"abrupt, Δ=1, ρ=0, clustered",1030,abrupt,1.0,0.0,clustered,KS,остатки,bonferroni,0.0,0.0,0.0,1.0,1.0,1.0,302.5,302.5
"abrupt, Δ=1, ρ=0, clustered",1030,abrupt,1.0,0.0,clustered,KS,остатки,bh_window,0.0,0.0,0.0,1.0,1.0,1.0,282.5,282.5
"abrupt, Δ=1, ρ=0, clustered",1030,abrupt,1.0,0.0,clustered,ADWIN,сырые,uncorrected,0.2957446808510638,0.9148936170212766,0.9328859060402684,0.06711409395973154,1.0,0.12578616352201258,112.5,112.5
"abrupt, Δ=1, ρ=0, clustered",1030,abrupt,1.0,0.0,clustered,ADWIN,сырые,bonferroni,0.02127659574468085,0.1702127659574468,0.5,0.5,1.0,0.6666666666666666,112.5,112.5
"abrupt, Δ=1, ρ=0, clustered",1030,abrupt,1.0,0.0,clustered,ADWIN,сырые,bh_window,0.036170212765957444,0.1702127659574468,0.6296296296296297,0.37037037037037035,1.0,0.5405405405405406,112.5,112.5
"abrupt, Δ=1, ρ=0, clustered",1030,abrupt,1.0,0.0,clustered,ADWIN,сырые,LORD++,0.006382978723404255,0.0425531914893617,0.23076923076923078,0.7692307692307693,1.0,0.8695652173913044,152.5,152.5
"abrupt, Δ=1, ρ=0, clustered",1030,abrupt,1.0,0.0,clustered,ADWIN,остатки,bonferroni,0.01702127659574468,0.1702127659574468,0.4444444444444444,0.5555555555555556,1.0,0.7142857142857143,132.5,132.5
"abrupt, Δ=1, ρ=0, clustered",1030,abrupt,1.0,0.0,clustered,ADWIN,остатки,bh_window,0.023404255319148935,0.19148936170212766,0.5238095238095238,0.47619047619047616,1.0,0.6451612903225806,112.5,112.5
"abrupt, Δ=1, ρ=0, clustered",1030,abrupt,1.0,0.0,clustered,MeanShift(1),сырые,uncorrected,0.30425531914893617,0.9574468085106383,0.934640522875817,0.06535947712418301,1.0,0.1226993865030675,112.5,112.5
"abrupt, Δ=1, ρ=0, clustered",1030,abrupt,1.0,0.0,clustered,MeanShift(1),сырые,bonferroni,0.00425531914893617,0.0425531914893617,0.16666666666666666,0.8333333333333334,1.0,0.9090909090909091,112.5,112.5
"abrupt, Δ=1, ρ=0, clustered",1030,abrupt,1.0,0.0,clustered,MeanShift(1),сырые,bh_window,0.006382978723404255,0.06382978723404255,0.23076923076923078,0.7692307692307693,1.0,0.8695652173913044,112.5,112.5
"abrupt, Δ=1, ρ=0, clustered",1030,abrupt,1.0,0.0,clustered,MeanShift(1),сырые,LORD++,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,182.5,182.5
"abrupt, Δ=1, ρ=0, clustered",1030,abrupt,1.0,0.0,clustered,MeanShift(1),остатки,bonferroni,0.00425531914893617,0.0425531914893617,0.16666666666666666,0.8333333333333334,1.0,0.9090909090909091,112.5,112.5
"abrupt, Δ=1, ρ=0, clustered",1030,abrupt,1.0,0.0,clustered,MeanShift(1),остатки,bh_window,0.00425531914893617,0.0425531914893617,0.16666666666666666,0.8333333333333334,1.0,0.9090909090909091,112.5,112.5
"abrupt, Δ=1, ρ=0, clustered",1030,abrupt,1.0,0.0,clustered,MeanShift(3),сырые,uncorrected,0.12978723404255318,0.6382978723404256,0.8591549295774648,0.14084507042253522,1.0,0.2469135802469136,262.5,262.5
"abrupt, Δ=1, ρ=0, clustered",1030,abrupt,1.0,0.0,clustered,MeanShift(3),сырые,bonferroni,0.0,0.0,0.0,1.0,1.0,1.0,312.5,312.5
"abrupt, Δ=1, ρ=0, clustered",1030,abrupt,1.0,0.0,clustered,MeanShift(3),сырые,bh_window,0.00425531914893617,0.0425531914893617,0.16666666666666666,0.8333333333333334,1.0,0.9090909090909091,272.5,272.5
"abrupt, Δ=1, ρ=0, clustered",1030,abrupt,1.0,0.0,clustered,MeanShift(3),сырые,LORD++,0.0,0.0,0.0,1.0,1.0,1.0,312.5,312.5
"abrupt, Δ=1, ρ=0, clustered",1030,abrupt,1.0,0.0,clustered,MeanShift(3),остатки,bonferroni,0.0,0.0,0.0,1.0,1.0,1.0,312.5,312.5
"abrupt, Δ=1, ρ=0, clustered",1030,abrupt,1.0,0.0,clustered,MeanShift(3),остатки,bh_window,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,292.5,292.5
"abrupt, Δ=1, ρ=0, clustered",1030,abrupt,1.0,0.0,clustered,PH river по умолчанию,сырые,порог,0.7361702127659574,1.0,0.9719101123595506,0.028089887640449437,1.0,0.0546448087431694,112.5,112.5
"abrupt, Δ=1, ρ=0, clustered",1031,abrupt,1.0,0.0,clustered,PH,сырые,uncorrected,0.08723404255319149,0.5531914893617021,0.803921568627451,0.19607843137254902,1.0,0.3278688524590164,141.0,141.0
"abrupt, Δ=1, ρ=0, clustered",1031,abrupt,1.0,0.0,clustered,PH,сырые,bonferroni,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,241.0,241.0
"abrupt, Δ=1, ρ=0, clustered",1031,abrupt,1.0,0.0,clustered,PH,сырые,bh_window,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,211.0,211.0
"abrupt, Δ=1, ρ=0, clustered",1031,abrupt,1.0,0.0,clustered,PH,сырые,LORD++,0.0,0.0,0.0,1.0,1.0,1.0,341.0,341.0
"abrupt, Δ=1, ρ=0, clustered",1031,abrupt,1.0,0.0,clustered,PH,остатки,bonferroni,0.0,0.0,0.0,1.0,1.0,1.0,261.0,261.0
"abrupt, Δ=1, ρ=0, clustered",1031,abrupt,1.0,0.0,clustered,PH,остатки,bh_window,0.0,0.0,0.0,1.0,1.0,1.0,221.0,221.0
"abrupt, Δ=1, ρ=0, clustered",1031,abrupt,1.0,0.0,clustered,KS,сырые,uncorrected,0.10851063829787234,0.5957446808510638,0.8360655737704918,0.16393442622950818,1.0,0.28169014084507044,201.0,201.0
"abrupt, Δ=1, ρ=0, clustered",1031,abrupt,1.0,0.0,clustered,KS,сырые,bonferroni,0.0,0.0,0.0,1.0,1.0,1.0,331.0,331.0
"abrupt, Δ=1, ρ=0, clustered",1031,abrupt,1.0,0.0,clustered,KS,сырые,bh_window,0.0,0.0,0.0,1.0,1.0,1.0,311.0,311.0
"abrupt, Δ=1, ρ=0, clustered",1031,abrupt,1.0,0.0,clustered,KS,сырые,LORD++,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,411.0,411.0
"abrupt, Δ=1, ρ=0, clustered",1031,abrupt,1.0,0.0,clustered,KS,остатки,bonferroni,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,341.0,341.0
