window,min_p,n_below,n_streams,rho,seed
25,0.012809686084113217,0,100,0.6,26
26,0.009462519398938928,1,100,0.6,26
27,0.009702797869085865,1,100,0.6,26
28,0.031936127744510975,0,100,0.6,26
29,0.07984031936127745,0,100,0.6,26
30,0.08782435129740519,0,100,0.6,26
31,0.14171656686626746,0,100,0.6,26
32,0.07584830339321358,0,100,0.6,26
33,0.05389221556886228,0,100,0.6,26
34,0.06187624750499002,0,100,0.6,26
35,0.029940119760479042,0,100,0.6,26
36,0.029940119760479042,0,100,0.6,26
37,0.007225259595289777,1,100,0.6,26
38,0.015937707542946496,0,100,0.6,26
39,0.00421454406737319,2,100,0.6,26
40,0.005929439205893342,3,100,0.6,26
41,0.027944111776447105,0,100,0.6,26
42,0.009018128018980977,1,100,0.6,26
43,0.012616678804132017,0,100,0.6,26
44,0.014655376440533592,0,100,0.6,26
45,0.02594810379241517,0,100,0.6,26
46,0.0178674170544611,0,100,0.6,26
0,0.010243622904331708,0,100,0.6,27
1,0.010578163760372917,0,100,0.6,27
2,0.029940119760479042,0,100,0.6,27
3,0.012090907995427341,0,100,0.6,27
4,0.004196841994786803,2,100,0.6,27
5,0.0016028579308439877,6,100,0.6,27
6,0.0002929301348762852,5,100,0.6,27
7,0.00020063631564166777,6,100,0.6,27
8,0.0002330401777323661,5,100,0.6,27
9,6.05658629351775e-05,7,100,0.6,27
10,6.195613172573519e-05,3,100,0.6,27
11,0.0001548377691876633,2,100,0.6,27
12,0.0008381449740959889,1,100,0.6,27
13,0.002381607342939322,1,100,0.6,27
14,0.00421658310997406,1,100,0.6,27
15,0.005793620162523483,1,100,0.6,27
16,0.0016943310862374363,1,100,0.6,27
17,0.0013768596999838606,5,100,0.6,27
18,0.003314427502195349,4,100,0.6,27
19,0.010226150628835131,0,100,0.6,27
20,0.023952095808383235,0,100,0.6,27
21,0.012766235729031756,0,100,0.6,27
22,0.012966480644320186,0,100,0.6,27
23,0.021956087824351298,0,100,0.6,27
24,0.007229194455165646,1,100,0.6,27
25,0.009090699274647247,1,100,0.6,27
26,0.041916167664670656,0,100,0.6,27
27,0.013826646340212294,0,100,0.6,27
28,0.004026851812014118,1,100,0.6,27
29,0.0028644553184591984,1,100,0.6,27
30,0.0005864197057217188,2,100,0.6,27
31,0.003937832559803796,1,100,0.6,27
32,0.0008939089634192389,2,100,0.6,27
33,0.002352367635344428,3,100,0.6,27
34,0.0003112963328372119,4,100,0.6,27
35,0.0007273582705495506,3,100,0.6,27
36,0.004902768979608294,1,100,0.6,27
37,0.013942654472071006,0,100,0.6,27
38,0.0027565072490654562,1,100,0.6,27
39,0.0013190690192274829,2,100,0.6,27
40,0.00033586106969506413,5,100,0.6,27
41,0.0010170770682211164,9,100,0.6,27
42,0.0031455288644524483,2,100,0.6,27
43,0.03592814371257485,0,100,0.6,27
44,0.023952095808383235,0,100,0.6,27
45,0.004598282963344249,2,100,0.6,27
46,0.002695628227490225,2,100,0.6,27
0,0.0499001996007984,0,100,0.6,28
1,0.021956087824351298,0,100,0.6,28
2,0.031936127744510975,0,100,0.6,28
3,0.018695395190827416,0,100,0.6,28
4,0.041916167664670656,0,100,0.6,28
5,0.06187624750499002,0,100,0.6,28
6,0.005731537334521923,1,100,0.6,28
7,0.0025040301099727743,4,100,0.6,28
8,0.0016396381118375476,7,100,0.6,28
9,0.004558498948094109,1,100,0.6,28
10,0.03592814371257485,0,100,0.6,28
11,0.11976047904191617,0,100,0.6,28
12,0.08982035928143713,0,100,0.6,28
13,0.033932135728542916,0,100,0.6,28
14,0.04590818363273453,0,100,0.6,28
15,0.023952095808383235,0,100,0.6,28
16,0.018571032260127286,0,100,0.6,28
17,0.041916167664670656,0,100,0.6,28
18,0.029940119760479042,0,100,0.6,28
19,0.06187624750499002,0,100,0.6,28
20,0.13972055888223553,0,100,0.6,28
21,0.04790419161676647,0,100,0.6,28
22,0.019007804815997696,0,100,0.6,28
23,0.031936127744510975,0,100,0.6,28
24,0.07984031936127745,0,100,0.6,28
25,0.19760479041916168,0,100,0.6,28
26,0.3333333333333333,0,100,0.6,28
27,0.2055888223552894,0,100,0.6,28
28,0.03792415169660679,0,100,0.6,28
29,0.0066028328265506754,1,100,0.6,28
30,0.001759854965550202,17,100,0.6,28
31,0.002429739694734308,13,100,0.6,28
32,0.002111383687987848,3,100,0.6,28
33,0.0016899165598378272,2,100,0.6,28
34,0.006180706198670386,1,100,0.6,28
35,0.04790419161676647,0,100,0.6,28
36,0.0499001996007984,0,100,0.6,28
37,0.11976047904191617,0,100,0.6,28
38,0.13373253493013973,0,100,0.6,28
39,0.13972055888223553,0,100,0.6,28
40,0.059880239520958084,0,100,0.6,28
41,0.05588822355289421,0,100,0.6,28
42,0.0033140766483498833,2,100,0.6,28
43,0.013910119830620297,0,100,0.6,28
44,0.011152391088015344,0,100,0.6,28
45,0.000774806643917503,19,100,0.6,28
46,0.0016260681500588293,12,100,0.6,28
0,0.0118163078363941,0,100,0.6,29
1,0.041916167664670656,0,100,0.6,29
2,0.03592814371257485,0,100,0.6,29
3,0.13972055888223553,0,100,0.6,29
4,0.2774451097804391,0,100,0.6,29
5,0.31137724550898205,0,100,0.6,29
6,0.17365269461077845,0,100,0.6,29
7,0.02594810379241517,0,100,0.6,29
8,0.01178842846939382,0,100,0.6,29
9,0.014150388450689827,0,100,0.6,29
10,0.01118913429366658,0,100,0.6,29
11,0.04790419161676647,0,100,0.6,29
12,0.08782435129740519,0,100,0.6,29
13,0.24750499001996007,0,100,0.6,29
14,0.4550898203592814,0,100,0.6,29
15,0.5429141716566867,0,100,0.6,29
16,0.3812375249500998,0,100,0.6,29
17,0.16167664670658682,0,100,0.6,29
18,0.043912175648702596,0,100,0.6,29
19,0.00917454370547918,1,100,0.6,29
20,0.021956087824351298,0,100,0.6,29
21,0.023952095808383235,0,100,0.6,29
22,0.03592814371257485,0,100,0.6,29
23,0.013573156423186176,0,100,0.6,29
24,0.027944111776447105,0,100,0.6,29
25,0.09780439121756487,0,100,0.6,29
26,0.3013972055888224,0,100,0.6,29
27,0.5269461077844312,0,100,0.6,29
28,0.22355289421157684,0,100,0.6,29
29,0.06187624750499002,0,100,0.6,29
30,0.0499001996007984,0,100,0.6,29
31,0.1317365269461078,0,100,0.6,29
32,0.1277445109780439,0,100,0.6,29
33,0.15768463073852296,0,100,0.6,29
34,0.14770459081836326,0,100,0.6,29
35,0.09381237524950099,0,100,0.6,29
36,0.23552894211576847,0,100,0.6,29
37,0.37524950099800397,0,100,0.6,29
38,0.2934131736526946,0,100,0.6,29
39,0.3033932135728543,0,100,0.6,29
40,0.2435129740518962,0,100,0.6,29
41,0.16167664670658682,0,100,0.6,29
42,0.0718562874251497,0,100,0.6,29
43,0.11976047904191617,0,100,0.6,29
44,0.1377245508982036,0,100,0.6,29
45,0.14570858283433133,0,100,0.6,29
46,0.1936127744510978,0,100,0.6,29
0,0.09580838323353294,0,100,0.6,30
1,0.20359281437125748,0,100,0.6,30
2,0.249500998003992,0,100,0.6,30
3,0.4411177644710579,0,100,0.6,30
4,0.21157684630738524,0,100,0.6,30
5,0.24151696606786427,0,100,0.6,30
6,0.06387225548902195,0,100,0.6,30
7,0.08383233532934131,0,100,0.6,30
8,0.09181636726546906,0,100,0.6,30
9,0.03792415169660679,0,100,0.6,30
10,0.06786427145708583,0,100,0.6,30
11,0.09181636726546906,0,100,0.6,30
12,0.20359281437125748,0,100,0.6,30
13,0.2954091816367265,0,100,0.6,30
14,0.31736526946107785,0,100,0.6,30
15,0.14570858283433133,0,100,0.6,30
16,0.018444173752385606,0,100,0.6,30
17,0.029940119760479042,0,100,0.6,30
18,0.06187624750499002,0,100,0.6,30
19,0.0658682634730539,0,100,0.6,30
20,0.10578842315369262,0,100,0.6,30
21,0.09780439121756487,0,100,0.6,30
22,0.10379241516966067,0,100,0.6,30
23,0.08582834331337326,0,100,0.6,30
24,0.11776447105788423,0,100,0.6,30
25,0.2275449101796407,0,100,0.6,30
26,0.36127744510978044,0,100,0.6,30
27,0.27345309381237526,0,100,0.6,30
28,0.041916167664670656,0,100,0.6,30
29,0.027944111776447105,0,100,0.6,30
30,0.10778443113772455,0,100,0.6,30
31,0.1317365269461078,0,100,0.6,30
32,0.08582834331337326,0,100,0.6,30
33,0.03992015968063872,0,100,0.6,30
34,0.19560878243512975,0,100,0.6,30
35,0.3772455089820359,0,100,0.6,30
36,0.21956087824351297,0,100,0.6,30
37,0.2215568862275449,0,100,0.6,30
38,0.22954091816367264,0,100,0.6,30
39,0.3033932135728543,0,100,0.6,30
40,0.18962075848303392,0,100,0.6,30
41,0.11177644710578842,0,100,0.6,30
42,0.1437125748502994,0,100,0.6,30
43,0.17964071856287425,0,100,0.6,30
44,0.20958083832335328,0,100,0.6,30
45,0.3313373253493014,0,100,0.6,30
46,0.49700598802395207,0,100,0.6,30
0,0.0025705640158109385,8,100,0.6,31
1,0.0009554206706290503,5,100,0.6,31
2,0.0008041581195493406,5,100,0.6,31
3,0.001529839467541042,3,100,0.6,31
4,0.005204354685824149,1,100,0.6,31
5,0.031936127744510975,0,100,0.6,31
6,0.07385229540918163,0,100,0.6,31
7,0.18762475049900199,0,100,0.6,31
8,0.11776447105788423,0,100,0.6,31
9,0.06786427145708583,0,100,0.6,31
10,0.043912175648702596,0,100,0.6,31
11,0.015980438845351188,0,100,0.6,31
12,0.07385229540918163,0,100,0.6,31
13,0.1157684630738523,0,100,0.6,31
14,0.07984031936127745,0,100,0.6,31
15,0.05189620758483034,0,100,0.6,31
16,0.05389221556886228,0,100,0.6,31
17,0.05788423153692615,0,100,0.6,31
18,0.09780439121756487,0,100,0.6,31
19,0.10578842315369262,0,100,0.6,31
20,0.1317365269461078,0,100,0.6,31
21,0.1157684630738523,0,100,0.6,31
22,0.013941470141312135,0,100,0.6,31
23,0.017904147163656476,0,100,0.6,31
24,0.033932135728542916,0,100,0.6,31
25,0.02594810379241517,0,100,0.6,31
26,0.029940119760479042,0,100,0.6,31
27,0.021956087824351298,0,100,0.6,31
28,0.031936127744510975,0,100,0.6,31
29,0.08183632734530938,0,100,0.6,31
30,0.027944111776447105,0,100,0.6,31
31,0.027944111776447105,0,100,0.6,31
32,0.004866511391235934,2,100,0.6,31
33,0.0037515700954442593,4,100,0.6,31
34,0.005756670614284437,4,100,0.6,31
35,0.006316348409563909,1,100,0.6,31
36,0.01205528220358085,0,100,0.6,31
37,0.027944111776447105,0,100,0.6,31
38,0.03992015968063872,0,100,0.6,31
39,0.0998003992015968,0,100,0.6,31
40,0.12375249500998003,0,100,0.6,31
41,0.08582834331337326,0,100,0.6,31
42,0.03992015968063872,0,100,0.6,31
43,0.009495580021186103,1,100,0.6,31
44,0.010004391683679906,0,100,0.6,31
45,0.004959976589993434,3,100,0.6,31
46,0.00617126762302048,3,100,0.6,31
0,0.05389221556886228,0,100,0.6,32
1,0.021956087824351298,0,100,0.6,32
2,0.027944111776447105,0,100,0.6,32
3,0.08582834331337326,0,100,0.6,32
4,0.10978043912175649,0,100,0.6,32
5,0.1536926147704591,0,100,0.6,32
6,0.21956087824351297,0,100,0.6,32
7,0.46506986027944114,0,100,0.6,32
8,0.3772455089820359,0,100,0.6,32
9,0.05788423153692615,0,100,0.6,32
10,0.1277445109780439,0,100,0.6,32
11,0.27345309381237526,0,100,0.6,32
12,0.11976047904191617,0,100,0.6,32
13,0.15768463073852296,0,100,0.6,32
14,0.041916167664670656,0,100,0.6,32
15,0.10578842315369262,0,100,0.6,32
16,0.21956087824351297,0,100,0.6,32
17,0.09580838323353294,0,100,0.6,32
18,0.3273453093812375,0,100,0.6,32
19,0.16766467065868262,0,100,0.6,32
20,0.21157684630738524,0,100,0.6,32
21,0.05189620758483034,0,100,0.6,32
22,0.041916167664670656,0,100,0.6,32
23,0.09181636726546906,0,100,0.6,32
24,0.10978043912175649,0,100,0.6,32
25,0.0658682634730539,0,100,0.6,32
26,0.06387225548902195,0,100,0.6,32
27,0.06187624750499002,0,100,0.6,32
28,0.05189620758483034,0,100,0.6,32
29,0.04590818363273453,0,100,0.6,32
30,0.010922776144126622,0,100,0.6,32
31,0.024146022123608824,0,100,0.6,32
32,0.05788423153692615,0,100,0.6,32
33,0.007904872802460928,1,100,0.6,32
34,0.00803645181982302,1,100,0.6,32
35,0.06387225548902195,0,100,0.6,32
36,0.08982035928143713,0,100,0.6,32
37,0.09780439121756487,0,100,0.6,32
38,0.2634730538922156,0,100,0.6,32
39,0.28542914171656686,0,100,0.6,32
40,0.37325349301397204,0,100,0.6,32
41,0.2215568862275449,0,100,0.6,32
42,0.07984031936127745,0,100,0.6,32
43,0.023952095808383235,0,100,0.6,32
44,0.07584830339321358,0,100,0.6,32
45,0.10179640718562874,0,100,0.6,32
46,0.17964071856287425,0,100,0.6,32
0,0.00952566914365939,1,100,0.6,33
1,0.0118459187579748,0,100,0.6,33
2,0.009212649576331784,1,100,0.6,33
3,0.012748000917809438,0,100,0.6,33
4,0.06387225548902195,0,100,0.6,33
5,0.03592814371257485,0,100,0.6,33
6,0.04590818363273453,0,100,0.6,33
7,0.015107528395248038,0,100,0.6,33
8,0.006564235122734787,1,100,0.6,33
9,0.02046306976794139,0,100,0.6,33
10,0.043912175648702596,0,100,0.6,33
11,0.033932135728542916,0,100,0.6,33
12,0.1317365269461078,0,100,0.6,33
13,0.17964071856287425,0,100,0.6,33
14,0.09780439121756487,0,100,0.6,33
15,0.05189620758483034,0,100,0.6,33
16,0.02594810379241517,0,100,0.6,33
17,0.0017867811123743642,1,100,0.6,33
18,0.004792617469339172,3,100,0.6,33
19,0.0002507424227594187,9,100,0.6,33
20,0.0022148836791838116,4,100,0.6,33
21,0.0017040401668682592,6,100,0.6,33
22,0.006087946098938916,1,100,0.6,33
23,0.0658682634730539,0,100,0.6,33
24,0.18363273453093812,0,100,0.6,33
25,0.24151696606786427,0,100,0.6,33
26,0.16766467065868262,0,100,0.6,33
27,0.21756487025948104,0,100,0.6,33
28,0.12574850299401197,0,100,0.6,33
29,0.020261660354404448,0,100,0.6,33
30,0.006075383869068092,1,100,0.6,33
31,0.01480473383903418,0,100,0.6,33
32,0.15568862275449102,0,100,0.6,33
33,0.3772455089820359,0,100,0.6,33
34,0.17564870259481039,0,100,0.6,33
35,0.043912175648702596,0,100,0.6,33
36,0.011770837972201891,0,100,0.6,33
37,0.011410235914399772,0,100,0.6,33
38,0.0031777049278402074,2,100,0.6,33
39,0.003975335673747247,1,100,0.6,33
40,0.0038527629337641953,1,100,0.6,33
41,0.009666885187116295,1,100,0.6,33
42,0.004808299425288956,1,100,0.6,33
43,0.0011525536027520238,3,100,0.6,33
44,0.01444244936356006,0,100,0.6,33
45,0.027944111776447105,0,100,0.6,33
46,0.06387225548902195,0,100,0.6,33
0,0.20958083832335328,0,100,0.6,34
1,0.1157684630738523,0,100,0.6,34
2,0.09181636726546906,0,100,0.6,34
3,0.06786427145708583,0,100,0.6,34
4,0.11776447105788423,0,100,0.6,34
5,0.03792415169660679,0,100,0.6,34
6,0.013403463029939887,0,100,0.6,34
7,0.0025020471215597253,2,100,0.6,34
8,0.005385288183355945,2,100,0.6,34
9,0.008069901902822403,2,100,0.6,34
10,0.003800188580506206,1,100,0.6,34
11,0.0023567366732353497,1,100,0.6,34
12,0.0028465165428152046,1,100,0.6,34
13,0.05588822355289421,0,100,0.6,34
14,0.05588822355289421,0,100,0.6,34
15,0.04790419161676647,0,100,0.6,34
16,0.059880239520958084,0,100,0.6,34
17,0.03992015968063872,0,100,0.6,34
18,0.02594810379241517,0,100,0.6,34
19,0.06187624750499002,0,100,0.6,34
20,0.11377245508982035,0,100,0.6,34
21,0.0499001996007984,0,100,0.6,34
22,0.031936127744510975,0,100,0.6,34
23,0.029940119760479042,0,100,0.6,34
24,0.019584830625061916,0,100,0.6,34
25,0.023952095808383235,0,100,0.6,34
26,0.02594810379241517,0,100,0.6,34
27,0.04790419161676647,0,100,0.6,34
28,0.12574850299401197,0,100,0.6,34
29,0.10179640718562874,0,100,0.6,34
30,0.04590818363273453,0,100,0.6,34
31,0.04790419161676647,0,100,0.6,34
32,0.05588822355289421,0,100,0.6,34
33,0.09381237524950099,0,100,0.6,34
34,0.05189620758483034,0,100,0.6,34
35,0.03792415169660679,0,100,0.6,34
36,0.07784431137724551,0,100,0.6,34
37,0.008989031496310676,1,100,0.6,34
38,0.006733898147297035,2,100,0.6,34
39,0.019444639290489417,0,100,0.6,34
40,0.06387225548902195,0,100,0.6,34
41,0.10778443113772455,0,100,0.6,34
42,0.02594810379241517,0,100,0.6,34
43,0.02594810379241517,0,100,0.6,34
44,0.0499001996007984,0,100,0.6,34
45,0.07984031936127745,0,100,0.6,34
46,0.07984031936127745,0,100,0.6,34
0,0.013948735824998573,0,100,0.6,35
1,0.015302382939840342,0,100,0.6,35
2,0.023952095808383235,0,100,0.6,35
3,0.041916167664670656,0,100,0.6,35
4,0.09580838323353294,0,100,0.6,35
5,0.05189620758483034,0,100,0.6,35
6,0.041916167664670656,0,100,0.6,35
7,0.033932135728542916,0,100,0.6,35
8,0.0718562874251497,0,100,0.6,35
9,0.15768463073852296,0,100,0.6,35
10,0.059880239520958084,0,100,0.6,35
11,0.059880239520958084,0,100,0.6,35
12,0.1217564870259481,0,100,0.6,35
13,0.09580838323353294,0,100,0.6,35
14,0.043912175648702596,0,100,0.6,35
15,0.03792415169660679,0,100,0.6,35
16,0.03792415169660679,0,100,0.6,35
17,0.01893829579002766,0,100,0.6,35
18,0.03792415169660679,0,100,0.6,35
19,0.031936127744510975,0,100,0.6,35
20,0.031936127744510975,0,100,0.6,35
21,0.2215568862275449,0,100,0.6,35
22,0.36726546906187624,0,100,0.6,35
23,0.3413173652694611,0,100,0.6,35
24,0.04590818363273453,0,100,0.6,35
25,0.014265130017502,0,100,0.6,35
26,0.010353217610791835,0,100,0.6,35
27,0.023952095808383235,0,100,0.6,35
28,0.1596806387225549,0,100,0.6,35
29,0.18363273453093812,0,100,0.6,35
30,0.06986027944111776,0,100,0.6,35
31,0.08582834331337326,0,100,0.6,35
32,0.1936127744510978,0,100,0.6,35
33,0.2215568862275449,0,100,0.6,35
34,0.5788423153692615,0,100,0.6,35
35,0.4750499001996008,0,100,0.6,35
36,0.2694610778443114,0,100,0.6,35
37,0.1536926147704591,0,100,0.6,35
38,0.11976047904191617,0,100,0.6,35
39,0.17365269461077845,0,100,0.6,35
40,0.25948103792415167,0,100,0.6,35
41,0.059880239520958084,0,100,0.6,35
42,0.03792415169660679,0,100,0.6,35
43,0.07584830339321358,0,100,0.6,35
44,0.0998003992015968,0,100,0.6,35
45,0.20958083832335328,0,100,0.6,35
46,0.21756487025948104,0,100,0.6,35
0,0.0499001996007984,0,100,0.6,36
1,0.07984031936127745,0,100,0.6,36
2,0.11177644710578842,0,100,0.6,36
3,0.10379241516966067,0,100,0.6,36
4,0.027944111776447105,0,100,0.6,36
5,0.014069692942060317,0,100,0.6,36
6,0.003912402914547709,1,100,0.6,36
7,0.043912175648702596,0,100,0.6,36
8,0.14770459081836326,0,100,0.6,36
9,0.12574850299401197,0,100,0.6,36
10,0.11776447105788423,0,100,0.6,36
11,0.19560878243512975,0,100,0.6,36
12,0.12375249500998003,0,100,0.6,36
13,0.05788423153692615,0,100,0.6,36
14,0.0499001996007984,0,100,0.6,36
15,0.031936127744510975,0,100,0.6,36
16,0.033932135728542916,0,100,0.6,36
17,0.021956087824351298,0,100,0.6,36
18,0.033932135728542916,0,100,0.6,36
19,0.010486174923186042,0,100,0.6,36
20,0.012987254292734843,0,100,0.6,36
21,0.007772149447143287,1,100,0.6,36
22,0.011910038924990552,0,100,0.6,36
23,0.04590818363273453,0,100,0.6,36
24,0.10578842315369262,0,100,0.6,36
25,0.10978043912175649,0,100,0.6,36
26,0.2934131736526946,0,100,0.6,36
27,0.3193612774451098,0,100,0.6,36
28,0.2714570858283433,0,100,0.6,36
29,0.19560878243512975,0,100,0.6,36
30,0.4151696606786427,0,100,0.6,36
31,0.20359281437125748,0,100,0.6,36
32,0.09181636726546906,0,100,0.6,36
33,0.12974051896207583,0,100,0.6,36
34,0.2714570858283433,0,100,0.6,36
35,0.18962075848303392,0,100,0.6,36
36,0.0998003992015968,0,100,0.6,36
37,0.10379241516966067,0,100,0.6,36
38,0.0998003992015968,0,100,0.6,36
39,0.07984031936127745,0,100,0.6,36
40,0.033932135728542916,0,100,0.6,36
41,0.017076908081146456,0,100,0.6,36
42,0.014898305962228998,0,100,0.6,36
43,0.014879616080650469,0,100,0.6,36
44,0.016130043093782433,0,100,0.6,36
45,0.00845985966354419,1,100,0.6,36
46,0.0013640279995071035,1,100,0.6,36
0,0.06786427145708583,0,100,0.6,37
1,0.22554890219560877,0,100,0.6,37
2,0.05189620758483034,0,100,0.6,37
3,0.03992015968063872,0,100,0.6,37
4,0.08383233532934131,0,100,0.6,37
5,0.0998003992015968,0,100,0.6,37
6,0.06786427145708583,0,100,0.6,37
7,0.03592814371257485,0,100,0.6,37
8,0.011130198558134576,0,100,0.6,37
9,0.04790419161676647,0,100,0.6,37
10,0.07584830339321358,0,100,0.6,37
11,0.031936127744510975,0,100,0.6,37
12,0.04590818363273453,0,100,0.6,37
13,0.027944111776447105,0,100,0.6,37
14,0.02594810379241517,0,100,0.6,37
15,0.021956087824351298,0,100,0.6,37
16,0.06986027944111776,0,100,0.6,37
17,0.07385229540918163,0,100,0.6,37
18,0.08982035928143713,0,100,0.6,37
19,0.05389221556886228,0,100,0.6,37
20,0.02594810379241517,0,100,0.6,37
21,0.007046506953558802,1,100,0.6,37
22,0.0036145394380295045,2,100,0.6,37
23,0.0018912782566086622,4,100,0.6,37
24,0.0021520130883911737,4,100,0.6,37
25,0.0045586758681554745,2,100,0.6,37
26,0.02594810379241517,0,100,0.6,37
27,0.09181636726546906,0,100,0.6,37
28,0.1157684630738523,0,100,0.6,37
29,0.1317365269461078,0,100,0.6,37
30,0.13572854291417166,0,100,0.6,37
31,0.17165668662674652,0,100,0.6,37
32,0.16167664670658682,0,100,0.6,37
33,0.25948103792415167,0,100,0.6,37
34,0.08982035928143713,0,100,0.6,37
35,0.023952095808383235,0,100,0.6,37
36,0.011984805849446821,0,100,0.6,37
37,0.007589494144022071,1,100,0.6,37
38,0.023952095808383235,0,100,0.6,37
39,0.10778443113772455,0,100,0.6,37
40,0.06187624750499002,0,100,0.6,37
41,0.027944111776447105,0,100,0.6,37
42,0.008936932662522856,1,100,0.6,37
43,0.0031958317085750464,1,100,0.6,37
44,0.0017588041150798492,3,100,0.6,37
45,0.000691650878248707,11,100,0.6,37
46,0.0012832223042809603,9,100,0.6,37
0,0.26147704590818366,0,100,0.6,38
1,0.06986027944111776,0,100,0.6,38
2,0.08582834331337326,0,100,0.6,38
3,0.08582834331337326,0,100,0.6,38
4,0.05788423153692615,0,100,0.6,38
5,0.05189620758483034,0,100,0.6,38
6,0.004756985482051654,1,100,0.6,38
7,0.0025353380105463674,1,100,0.6,38
8,0.02594810379241517,0,100,0.6,38
9,0.027944111776447105,0,100,0.6,38
10,0.0064126651212937265,2,100,0.6,38
11,0.01221642005482714,0,100,0.6,38
12,0.02594810379241517,0,100,0.6,38
13,0.021956087824351298,0,100,0.6,38
14,0.009829392153542213,1,100,0.6,38
15,0.027944111776447105,0,100,0.6,38
16,0.14770459081836326,0,100,0.6,38
17,0.12974051896207583,0,100,0.6,38
18,0.14171656686626746,0,100,0.6,38
19,0.18363273453093812,0,100,0.6,38
20,0.08582834331337326,0,100,0.6,38
21,0.031936127744510975,0,100,0.6,38
22,0.0026473974783396727,1,100,0.6,38
23,0.0053373569042934775,2,100,0.6,38
24,0.00038816369868361874,5,100,0.6,38
25,0.00023532703890084413,11,100,0.6,38
26,0.0002870030966880637,9,100,0.6,38
27,0.00035307415810078283,10,100,0.6,38
28,0.0018280149193663333,1,100,0.6,38
29,0.00498118780435668,1,100,0.6,38
30,0.021956087824351298,0,100,0.6,38
31,0.06387225548902195,0,100,0.6,38
32,0.021956087824351298,0,100,0.6,38
33,0.05189620758483034,0,100,0.6,38
34,0.027944111776447105,0,100,0.6,38
35,0.012541121082394047,0,100,0.6,38
36,0.021956087824351298,0,100,0.6,38
37,0.029940119760479042,0,100,0.6,38
38,0.021956087824351298,0,100,0.6,38
39,0.013487684446777854,0,100,0.6,38
40,0.014809224925169416,0,100,0.6,38
41,0.021956087824351298,0,100,0.6,38
42,0.021956087824351298,0,100,0.6,38
43,0.021956087824351298,0,100,0.6,38
44,0.041916167664670656,0,100,0.6,38
45,0.0499001996007984,0,100,0.6,38
46,0.09580838323353294,0,100,0.6,38
0,0.04790419161676647,0,100,0.6,39
1,0.06986027944111776,0,100,0.6,39
2,0.18962075848303392,0,100,0.6,39
3,0.21357285429141717,0,100,0.6,39
4,0.19760479041916168,0,100,0.6,39
5,0.023952095808383235,0,100,0.6,39
6,0.023952095808383235,0,100,0.6,39
7,0.0023626444887972775,3,100,0.6,39
8,0.029940119760479042,0,100,0.6,39
9,0.02594810379241517,0,100,0.6,39
10,0.010404207439493766,0,100,0.6,39
11,0.023952095808383235,0,100,0.6,39
12,0.008258824314573456,1,100,0.6,39
13,0.012213136546825695,0,100,0.6,39
14,0.023952095808383235,0,100,0.6,39
15,0.003238387625037631,1,100,0.6,39
16,0.0658682634730539,0,100,0.6,39
17,0.20958083832335328,0,100,0.6,39
18,0.0499001996007984,0,100,0.6,39
19,0.03792415169660679,0,100,0.6,39
20,0.1317365269461078,0,100,0.6,39
21,0.1277445109780439,0,100,0.6,39
22,0.11776447105788423,0,100,0.6,39
23,0.1377245508982036,0,100,0.6,39
24,0.2554890219560878,0,100,0.6,39
25,0.033932135728542916,0,100,0.6,39
26,0.043912175648702596,0,100,0.6,39
27,0.08982035928143713,0,100,0.6,39
28,0.25149700598802394,0,100,0.6,39
29,0.21956087824351297,0,100,0.6,39
30,0.22554890219560877,0,100,0.6,39
31,0.40119760479041916,0,100,0.6,39
32,0.11177644710578842,0,100,0.6,39
33,0.03992015968063872,0,100,0.6,39
34,0.027944111776447105,0,100,0.6,39
35,0.027944111776447105,0,100,0.6,39
36,0.03792415169660679,0,100,0.6,39
37,0.06387225548902195,0,100,0.6,39
38,0.06187624750499002,0,100,0.6,39
39,0.21956087824351297,0,100,0.6,39
40,0.1656686626746507,0,100,0.6,39
41,0.07584830339321358,0,100,0.6,39
42,0.03592814371257485,0,100,0.6,39
43,0.2215568862275449,0,100,0.6,39
44,0.25748502994011974,0,100,0.6,39
45,0.0998003992015968,0,100,0.6,39
46,0.09580838323353294,0,100,0.6,39
0,0.06387225548902195,0,100,0.6,40
1,0.0499001996007984,0,100,0.6,40
2,0.041916167664670656,0,100,0.6,40
3,0.10778443113772455,0,100,0.6,40
4,0.1437125748502994,0,100,0.6,40
5,0.2155688622754491,0,100,0.6,40
6,0.16367265469061876,0,100,0.6,40
7,0.15169660678642716,0,100,0.6,40
8,0.19161676646706588,0,100,0.6,40
9,0.11976047904191617,0,100,0.6,40
10,0.03792415169660679,0,100,0.6,40
11,0.02594810379241517,0,100,0.6,40
12,0.021956087824351298,0,100,0.6,40
13,0.00702092191569636,1,100,0.6,40
14,0.02594810379241517,0,100,0.6,40
15,0.07784431137724551,0,100,0.6,40
16,0.10778443113772455,0,100,0.6,40
17,0.07984031936127745,0,100,0.6,40
18,0.05389221556886228,0,100,0.6,40
19,0.03792415169660679,0,100,0.6,40
20,0.021956087824351298,0,100,0.6,40
21,0.02594810379241517,0,100,0.6,40
22,0.00907301796985172,1,100,0.6,40
23,0.0088817388156876,1,100,0.6,40
24,0.02594810379241517,0,100,0.6,40
25,0.031936127744510975,0,100,0.6,40
26,0.04790419161676647,0,100,0.6,40
27,0.005370145755232391,1,100,0.6,40
28,0.0020051630290304906,1,100,0.6,40
